Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Electrocardiograma;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Electroencefalograma;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Digestiva;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Ginecologica;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Respiratoria;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Urologica;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ergometria;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Espirometria;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Potenciales Evocados;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografia Computada;Superador;
IMAC INSTITUTO MEDICO DE ALTA COMPLEJIDAD;30707816836;7775;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Diaz Velez 4363;4956-8200;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografo abierto;Superador;
ALPI VOCACION PARA REHABILITAR (Consultorios Externos);30546089777;10093;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 669;4864-2504;Rehabilitacion;Internacion;Internacion por Rehabilitacion;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Cardiologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Clinica Medica;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Dermatologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Diabetologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Endocrinologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Flebologia y Linfologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Fonoaudiologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Gastroenterologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Ginecologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Kinesiologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Neumonologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Neurologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Nutricion;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Obstetricia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Oftalmologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Otorrinolaringologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Pediatria;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Psicologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Psicopedagogia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Psiquiatria;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;EspecialidadesAmbulatorio;Urologia;Universal;
CONSULTORIOS PROPIOS TV SALUD QUINTINO;30516748385;999001;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Quintino Bocayuva 50;5555-3100;Especialistas;Cirugias;General;Universal;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;GuardiaPasiva;Oftalmologica;Superador;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;EspecialidadesAmbulatorio;Oftalmologia;Superador;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;EspecialidadesAmbulatorio;Oftalmologia Infantil;Superador;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;Internacion;Internacion Oftalmologica;Superador;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;Cirugias;Oftalmologica;Superador;
CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD SORIANO;30635833110;60290;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Sanchez de Bustamante 1806;1144134972;Oftalmologia;DiagnosticoyTratamiento;Campo visual computarizado;Superador;
VISUMED CIMO;30675954689;1369;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 933;1150350933;Oftalmologia;EspecialidadesAmbulatorio;Oftalmologia;Universal;
VISUMED CIMO;30675954689;1369;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 933;1150350933;Oftalmologia;EspecialidadesAmbulatorio;Oftalmologia Infantil;Universal;
VISUMED CIMO;30675954689;1369;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 933;1150350933;Oftalmologia;Cirugias;Oftalmologica;Universal;
VISUMED CIMO;30675954689;1369;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 933;1150350933;Oftalmologia;DiagnosticoyTratamiento;Campo visual computarizado;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Cardiologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Clinica Medica;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Dermatologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Diabetologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Endocrinologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Flebologia y Linfologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Gastroenterologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Ginecologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Neumonologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Neurologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Nutricion;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Otorrinolaringologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Pediatria;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Reumatologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Urologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco Estres;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Electrocardiograma;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Presurometria;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Puncion Mamaria;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Universal;
DIAGNOSTICO POR IMAGENES PILAR DERAGOPYAN;30677647945;61816;1;Buenos Aires;BUENOS AIRES ZONA 1;Pilar;Pilar;Panamericana KM 52.5;8107778876;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Universal;
FUNDACION NIBA;30710199236;10966;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Rawson 294;49821166;Rehabilitacion;EspecialidadesAmbulatorio;Neurologia;Universal;
FUNDACION NIBA;30710199236;10966;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Rawson 294;49821166;Rehabilitacion;EspecialidadesAmbulatorio;Neurologia Infantil;Universal;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Electrocardiograma;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Infiltraciones;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Puncion Mamaria;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Puncion Tiroide;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Urodinamia;Superador;
FUNDACION ROCA;30646492129;10890;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;PET;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
FUNDACION ROCA;30646492129;10890;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Av. Elcano 3555;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Monitoreo Fetal;Superador;
TCBA;30585402970;1724;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
TCBA;30585402970;1724;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
TCBA;30585402970;1724;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
TCBA;30585402970;1724;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
TCBA;30585402970;1724;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 5;Almagro;Salguero 560;112150-1500;Diagnostico y tratamiento;DiagnosticoyTratamiento;Electrocardiograma;Superador;
