Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;Fecha-Hora Transcripción;lat;lon
CENTRO DE IMAGENES VARELA;30716787229;70404;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Mitre 263;4355-0329;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Ecografia;Universal;;-34.808786;-58.2735514
CENTRO DE IMAGENES VARELA;30716787229;70404;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Mitre 263;4355-0329;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Estudios Mamarios;Universal;;-34.808786;-58.2735514
CENTRO DE IMAGENES VARELA;30716787229;70404;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Mitre 263;4355-0329;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Radiologia;Universal;;-34.808786;-58.2735514
CENTRO DE IMAGENES VARELA;30716787229;70404;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Mitre 263;4355-0329;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Universal;;-34.808786;-58.2735514
CENTRO DE IMAGENES VARELA;30716787229;70404;1;Buenos Aires;GBA SUR;Florencio Varela;Florencio Varela;Mitre 263;4355-0329;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Universal;;-34.808786;-58.2735514
CRIMED SA;33717476889;69501;1;Buenos Aires;GBA NORTE;Tigre;Don Torcuato;Camacua 2646;1136155117;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;;-34.4902146;-58.6312406
CRIMED SA;33717476889;69501;1;Buenos Aires;GBA NORTE;Tigre;Don Torcuato;Camacua 2646;1136155117;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Estudios Mamarios;Superador;;-34.4902146;-58.6312406
CRIMED SA;33717476889;69501;1;Buenos Aires;GBA NORTE;Tigre;Don Torcuato;Camacua 2646;1136155117;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;;-34.4902146;-58.6312406
CRIMED SA;33717476889;69501;1;Buenos Aires;GBA NORTE;Tigre;Don Torcuato;Camacua 2646;1136155117;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;;-34.4902146;-58.6312406
CRIMED SA;33717476889;69501;1;Buenos Aires;GBA NORTE;Tigre;Don Torcuato;Camacua 2646;1136155117;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;;-34.4902146;-58.6312406
LABORATORIO CHARLONE (LOPEZ KARINA FERNANDA);23232780274;69434;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Charlone 990;011 2235-3662;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Laboratorio;Universal;;-34.5374736;-58.7028312
LABORATORIO ARAMBURU CAPPA HERNAN GABRIEL;20305137546;67654;1;Buenos Aires;GBA NOROESTE;Ciudad Libertador San Martin;Ciudad Del Libertador General San Martin;Mitre 3885;11 6011 6474;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Laboratorio;Universal;;-34.5775152;-58.5393365
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;Clinica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;General;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;Ginecologica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;Obstetrica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;Pediatrica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaActiva;Traumatologica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaPasiva;Cardiologica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;GuardiaPasiva;Quirurgica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Dermatologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Diabetologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hemoterapia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Infectologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Nefrologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Neonatologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Nutricion;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Obstetricia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Oftalmologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Oftalmologia Infantil;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Pediatria;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hemodinamia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;Maternidad;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;Pediatrica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;Piso;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;UCO;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;UTI;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;UTINeo;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Internacion;UTIP;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Cirugias;Cardiaca;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Cirugias;General;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;Cirugias;Vascular Periferica;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Anatomia Patologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Campo visual computarizado;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Colposcopia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Densitometria Osea;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Electrocardiograma;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ergometria;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Mamarios;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia Infantil;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonador abierto;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;;-34.5399103;-58.714893
SANATORIO GENERAL SARMIENTO;30546127652;64673;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Juan Domingo Peron 1796;011 4469-7300;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografia Computada;Superador;;-34.5399103;-58.714893
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Cardiologia Infantil;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Clinica Medica;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Dermatologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Diabetologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Endocrinologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Gastroenterologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Ginecologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Neumonologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Nutricion;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Oftalmologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Pediatria;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Traumatologia y Ortopedia Infantil;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Urologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;EspecialidadesAmbulatorio;Kinesiologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Audiometria;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Colposcopia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Electrocardiograma;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Electromiograma;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Endoscopia Digestiva;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Ergometria;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Espirometria;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Estudios Mamarios;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Holter;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Presurometria;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;;-34.6486199;-58.6197403
RESOCENTER;30716492644;64344;1;Buenos Aires;GBA OESTE;Moron;Moron;20 de Mayo 340;1130340192;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;;-34.6486199;-58.6197403
